CD;Año;Semana;Tienda;Apertura;CD;Cierre;Estado;Estatus;MismasTiendas;Region;Zona;Ventas Actuales;Ventas Año Anterior;Variacion Venta;% Margen;% Margen Año Anterior;Costo de Ventas;Piezas de Venta;Piezas Venta Año Anterior;Utilidad Tienda;Inventario pesos;Inventario Año Anterior pesos;Inventario pzas;Inventario Año Anterior pzas;Inventario CD pesos;Inventario CD Año Anterior pesos;Inventario CD pzas;Inventario CD Año Anterior pzas;Inventario Tienda IT pesos;Inventario Tienda IT Año Anterior pesos;Inventario Tienda IT pzas;Inventario Tienda IT Año Anterior pzas;Inventario On Hand pesos;Inventario OH Año Anterior pesos;Inventario On Hand Pzas;Inventario OH Año Anterior pzas
7440;2024;Sem-26;6062 - Coatzacoalcos Centro (VER);20050323;7440;20400101;VER;Activo;Mismas Tiendas;R42 Veracruz Sur;D06 SURESTE;$16.751;$20.267;($3.516);47,32%;49,37%;$7.652;572;712;$ 7.926,60;$166.238;$133.618;11.596;12.113;;;;;$6.887;$3.440;700;240;$159.350;$130.177;10.896;11.873
7440;2024;Sem-26;6064 - Renacimiento (GRO);20050504;7440;20400101;GRO;Activo;Mismas Tiendas;R26 Guerrero;D08 CENTRO (CDMX,PUE,MOR,GRO);$18.845;$14.551;$4.294;46,57%;45,98%;$8.750;628;451;$ 8.775,66;$131.043;$144.832;8.311;9.948;;;;;$3.718;$271;304;24;$127.325;$144.561;8.007;9.924
7440;2024;Sem-26;6065 - Romero Rubio (MEX);20050504;7440;20400101;MEX;Activo;Mismas Tiendas;R37 Hidalgo;D05 BAJIO;$15.930;$10.299;$5.632;44,70%;50,67%;$7.695;564;368;$ 7.120,33;$171.192;$119.279;12.575;9.229;;;;;$9.072;$1.382;750;72;$162.120;$117.897;11.825;9.157
7440;2024;Sem-26;6066 - Metepec Pilares (MEX);20050428;7440;20400101;MEX;Activo;Mismas Tiendas;R63 Toluca;D08 CENTRO (CDMX,PUE,MOR,GRO);$10.047;$12.794;($2.748);50,50%;51,64%;$4.270;338;401;$ 5.073,79;$157.305;$109.022;11.072;7.230;;;;;$1.745;$0;84;;$155.560;$109.022;10.988;7.230
7440;2024;Sem-26;6069 - Zihuatanejo Centro (GRO);20051221;7440;20400101;GRO;Activo;Mismas Tiendas;R29 Michoacan/Gro;D09 OCCIDENTE;$47.742;$26.873;$20.868;45,09%;46,40%;$22.875;1.664;830;$ 21.524,61;$197.015;$106.713;13.174;7.269;;;;;$0;$0;;;$197.015;$106.713;13.174;7.269
7440;2024;Sem-26;6071 - Mariquita Linda (MEX);20050531;7440;20400101;MEX;Activo;Mismas Tiendas;R35 CDMX Norte;D08 CENTRO (CDMX,PUE,MOR,GRO);$13.225;$13.274;($48);49,11%;50,99%;$5.804;406;378;$ 6.494,99;$149.936;$113.896;11.441;9.359;;;;;$0;$0;;;$149.936;$113.896;11.441;9.359
7440;2024;Sem-26;6074 - Cd. Cardel (VER);20050625;7440;20400101;VER;Activo;Mismas Tiendas;R41 Veracruz Centro;D06 SURESTE;$19.414;$22.571;($3.157);43,45%;46,11%;$9.621;659;615;$ 8.434,72;$164.636;$127.795;10.950;9.440;;;;;$9.999;$414;900;24;$154.637;$127.381;10.050;9.416
7440;2024;Sem-26;6078 - San Marcos (MEX);20050722;7440;20400101;MEX;Activo;Mismas Tiendas;R36 Cuautitlan;D08 CENTRO (CDMX,PUE,MOR,GRO);$9.138;$9.794;($656);43,01%;51,48%;$4.568;384;323;$ 3.930,06;$160.565;$136.955;12.028;12.031;;;;;$1.512;$151;96;12;$159.053;$136.804;11.932;12.019
7440;2024;Sem-26;6079 - Juarez Celaya Centro (GUA);20050716;7440;20400101;GUA;Activo;Mismas Tiendas;R34 Guanajuato;D05 BAJIO;$21.228;$19.363;$1.865;46,09%;46,74%;$9.958;769;588;$ 9.783,90;$185.444;$130.214;11.861;7.891;;;;;$1.354;$1.163;211;60;$184.090;$129.050;11.650;7.831
7440;2024;Sem-26;6081 - San Luis De La Paz (GUA);20050831;7440;20400101;GUA;Activo;Mismas Tiendas;R33 Queretaro Norte;D05 BAJIO;$23.873;$24.246;($373);44,65%;43,92%;$11.541;818;744;$ 10.660,22;$160.159;$106.383;11.237;7.461;;;;;$7.215;$0;504;;$152.943;$106.383;10.733;7.461
7440;2024;Sem-26;6083 - Vasco De Quiroga (DIF);20050814;7440;20400101;DIF;Activo;Mismas Tiendas;R71 CDMX Poniente;D08 CENTRO (CDMX,PUE,MOR,GRO);$10.316;$6.045;$4.270;49,35%;47,29%;$4.503;343;206;$ 5.090,59;$124.333;$63.325;8.743;5.224;;;;;$0;$0;;;$124.333;$63.325;8.743;5.224
7440;2024;Sem-26;6085 - Plaza San Isidro Metepec (MEX);20240328;7440;20400101;MEX;Activo;NA;R63 Toluca;D08 CENTRO (CDMX,PUE,MOR,GRO);$5.169;;$5.169;49,91%;-7,00%;$2.227;171;;$ 2.579,94;$100.371;;6.313;;;;;;$0;;;;$100.371;;6.313;
7440;2024;Sem-26;6086 - Vista Hermosa (DIF);20070908;7440;20400101;DIF;Activo;Mismas Tiendas;R71 CDMX Poniente;D08 CENTRO (CDMX,PUE,MOR,GRO);$14.944;$17.911;($2.967);48,12%;49,75%;$6.706;509;520;$ 7.191,56;$165.523;$171.737;11.996;9.916;;;;;$1.222;$0;84;;$164.301;$171.737;11.912;9.916
7440;2024;Sem-26;6087 - Echegaray (DIF);20050829;7440;20400101;DIF;Activo;Mismas Tiendas;R32 Naucalpan;D08 CENTRO (CDMX,PUE,MOR,GRO);$13.739;$17.123;($3.385);47,88%;49,44%;$6.199;476;462;$ 6.578,38;$169.806;$138.360;11.432;9.103;;;;;$1.507;$0;132;;$168.299;$138.360;11.300;9.103
7440;2024;Sem-26;6088 - Cuernavaca Centro (MOR);20060607;7440;20400101;MOR;Activo;Mismas Tiendas;R24 Morelos;D08 CENTRO (CDMX,PUE,MOR,GRO);$9.525;$8.522;$1.002;47,48%;50,30%;$4.335;305;275;$ 4.522,51;$160.884;$122.759;11.523;9.282;;;;;$5.658;$0;402;;$155.226;$122.759;11.121;9.282
7440;2024;Sem-26;6089 - 5 De Mayo (VER);20050928;7440;20400101;VER;Activo;Mismas Tiendas;R41 Veracruz Centro;D06 SURESTE;$15.181;$12.767;$2.413;43,14%;48,80%;$7.569;580;440;$ 6.548,70;$169.384;$134.401;13.582;12.830;;;;;$2.571;$0;280;;$166.812;$134.401;13.302;12.830
7440;2024;Sem-26;6090 - Plaza Orizaba (VER);20051027;7440;20400101;VER;Activo;Mismas Tiendas;R41 Veracruz Centro;D06 SURESTE;$20.980;$19.275;$1.705;47,00%;49,08%;$9.651;655;537;$ 9.860,52;$150.145;$120.674;9.619;7.992;;;;;$7.225;$1.632;666;84;$142.920;$119.042;8.953;7.908
7440;2024;Sem-26;6094 - 1 De Mayo Naucalpan (MEX);20051216;7440;20400101;MEX;Activo;Mismas Tiendas;R32 Naucalpan;D08 CENTRO (CDMX,PUE,MOR,GRO);$10.470;$9.569;$901;45,86%;50,02%;$4.936;352;306;$ 4.801,40;$174.190;$134.641;12.924;10.489;;;;;$4.170;$0;276;;$170.021;$134.641;12.648;10.489
7440;2024;Sem-26;6096 - Division Del Norte (DIF);20051012;7440;20400101;DIF;Activo;Mismas Tiendas;R45 CDMX Centro;D08 CENTRO (CDMX,PUE,MOR,GRO);$25.953;$15.926;$10.027;48,76%;50,50%;$11.481;730;495;$ 12.654,63;$131.704;$106.623;8.690;7.874;;;;;$3.466;$0;240;;$128.238;$106.623;8.450;7.874
7440;2024;Sem-26;6098 - Zaragoza (QUE);20060322;7440;20400101;QUE;Activo;Mismas Tiendas;R33 Queretaro Norte;D05 BAJIO;$20.955;$22.484;($1.529);49,84%;51,07%;$9.044;660;599;$ 10.444,39;$175.542;$113.197;12.350;7.204;;;;;$4.716;$0;514;;$170.826;$113.197;11.836;7.204
7440;2024;Sem-26;6100 - Minatitlan Centro (VER);20051208;7440;20400101;VER;Activo;Mismas Tiendas;R42 Veracruz Sur;D06 SURESTE;$10.626;$15.303;($4.677);46,00%;45,75%;$4.994;346;506;$ 4.888,35;$180.739;$131.470;12.822;9.011;;;;;$8.980;$0;702;;$171.759;$131.470;12.120;9.011
7440;2024;Sem-26;6101 - Aragon (DIF);20051218;7440;20400101;DIF;Activo;Mismas Tiendas;R36 Cuautitlan;D08 CENTRO (CDMX,PUE,MOR,GRO);$18.582;$9.179;$9.403;48,07%;46,44%;$8.349;670;262;$ 8.931,97;$143.896;$94.664;10.598;7.643;;;;;$1.976;$2.637;156;120;$141.920;$92.027;10.442;7.523
7440;2024;Sem-26;6102 - Morelos Sur (MOR);20051216;7440;20400101;MOR;Activo;Mismas Tiendas;R24 Morelos;D08 CENTRO (CDMX,PUE,MOR,GRO);$10.581;$5.306;$5.275;48,42%;50,37%;$4.717;350;170;$ 5.123,29;$148.563;$69.708;10.389;4.786;;;;;$7.964;$3.966;630;198;$140.599;$65.743;9.759;4.588
7440;2024;Sem-26;6103 - Cordoba (VER);20051224;7440;20400101;VER;Activo;Mismas Tiendas;R41 Veracruz Centro;D06 SURESTE;$18.702;$15.694;$3.007;42,79%;48,90%;$9.389;642;471;$ 8.003,27;$181.449;$114.552;12.529;8.142;;;;;$4.397;$1.781;462;96;$177.051;$112.771;12.067;8.046
7440;2024;Sem-26;6105 - Ecatepec Centro (MEX);20060424;7440;20400101;MEX;Activo;Mismas Tiendas;R36 Cuautitlan;D08 CENTRO (CDMX,PUE,MOR,GRO);$9.084;$10.084;($1.000);34,65%;50,79%;$5.300;445;334;$ 3.147,51;$163.841;$95.648;12.285;7.927;;;;;$0;$0;;;$163.841;$95.648;12.285;7.927
7440;2024;Sem-26;6107 - Tulancingo (HID);20060318;7440;20400101;HID;Activo;Mismas Tiendas;R37 Hidalgo;D05 BAJIO;$18.177;$18.593;($417);46,69%;47,97%;$8.418;540;603;$ 8.486,43;$197.219;$156.287;13.283;10.569;;;;;$7.248;$0;607;;$189.971;$156.287;12.676;10.569
7440;2024;Sem-26;6108 - Tepeji del Rio (HID);20060326;7440;20400101;HID;Activo;Mismas Tiendas;R37 Hidalgo;D05 BAJIO;$18.817;$24.267;($5.450);47,85%;51,79%;$8.496;607;685;$ 9.003,43;$178.919;$121.676;11.804;8.930;;;;;$2.248;$0;156;;$176.671;$121.676;11.648;8.930
7440;2024;Sem-26;6110 - Iguala (GRO);20060414;7440;20400101;GRO;Activo;Mismas Tiendas;R26 Guerrero;D08 CENTRO (CDMX,PUE,MOR,GRO);$14.403;$15.435;($1.032);46,59%;48,99%;$6.684;469;504;$ 6.710,75;$178.572;$113.997;12.377;8.737;;;;;$1.893;$114;168;12;$176.679;$113.883;12.209;8.725
7440;2024;Sem-26;6112 - Cd. Valles (SLP);20060423;7440;20400101;SLP;Activo;Mismas Tiendas;R57 Ciudad Victoria;D05 BAJIO;$34.774;$29.469;$5.305;47,22%;47,43%;$15.920;1.078;962;$ 16.419,67;$196.333;$139.136;13.595;10.030;;;;;$17.892;$702;1.651;36;$178.441;$138.434;11.944;9.994
7440;2024;Sem-26;6114 - Palo Solo (MEX);20060831;7440;20400101;MEX;Activo;Mismas Tiendas;R71 CDMX Poniente;D08 CENTRO (CDMX,PUE,MOR,GRO);$13.423;$12.669;$755;51,73%;49,99%;$5.540;457;428;$ 6.943,93;$165.486;$115.844;12.354;8.372;;;;;$2.141;$0;168;;$163.345;$115.844;12.186;8.372
7440;2024;Sem-26;6116 - Tec. Minatitlan (VER);20060531;7440;20400101;VER;Activo;Mismas Tiendas;R42 Veracruz Sur;D06 SURESTE;$9.905;$12.673;($2.768);44,47%;46,82%;$4.807;327;513;$ 4.404,85;$165.777;$141.955;12.688;11.925;;;;;$1.005;$613;146;48;$164.772;$141.342;12.542;11.877
7440;2024;Sem-26;6117 - Santa Barbara (MEX);20140515;7440;20400101;MEX;Activo;Mismas Tiendas;R45 CDMX Centro;D08 CENTRO (CDMX,PUE,MOR,GRO);$10.834;$9.261;$1.573;28,62%;50,67%;$6.975;464;308;$ 3.100,87;$160.985;$104.742;12.206;8.536;;;;;$0;$0;;;$160.985;$104.742;12.206;8.536
7440;2024;Sem-26;6119 - Plaza Octagon (MEX);20060729;7440;20400101;MEX;Activo;Mismas Tiendas;R36 Cuautitlan;D08 CENTRO (CDMX,PUE,MOR,GRO);$16.727;$14.592;$2.135;47,78%;52,09%;$7.563;516;515;$ 7.992,27;$147.553;$101.185;10.945;8.141;;;;;$1.969;$0;120;;$145.585;$101.185;10.825;8.141
7440;2024;Sem-26;6122 - Naucalpan Centro (MEX);20060831;7440;20400101;MEX;Activo;Mismas Tiendas;R32 Naucalpan;D08 CENTRO (CDMX,PUE,MOR,GRO);$11.029;$9.951;$1.078;48,58%;50,55%;$4.899;358;313;$ 5.358,43;$163.598;$133.380;11.576;9.088;;;;;$2.461;$0;144;;$161.136;$133.380;11.432;9.088
7440;2024;Sem-26;6123 - Balderas (MEX);20061012;7440;20400101;MEX;Activo;Mismas Tiendas;R35 CDMX Norte;D08 CENTRO (CDMX,PUE,MOR,GRO);$12.088;$11.212;$876;47,06%;48,92%;$5.554;411;385;$ 5.688,53;$190.283;$141.260;14.190;10.964;;;;;$0;$0;;;$190.283;$141.260;14.190;10.964
7440;2024;Sem-26;6125 - Metro Insurgentes (DIF);20061012;7440;20400101;DIF;Activo;Mismas Tiendas;R35 CDMX Norte;D08 CENTRO (CDMX,PUE,MOR,GRO);$9.223;$14.593;($5.369);47,05%;49,84%;$4.238;279;462;$ 4.339,77;$165.534;$108.807;11.879;8.524;;;;;$0;$0;;;$165.534;$108.807;11.879;8.524
7440;2024;Sem-26;6128 - Acayucan Centro (VER);20061222;7440;20400101;VER;Activo;Mismas Tiendas;R42 Veracruz Sur;D06 SURESTE;$20.107;$16.726;$3.381;45,39%;49,21%;$9.572;651;547;$ 9.127,49;$191.451;$141.449;12.352;9.562;;;;;$9.020;$5.756;878;366;$182.432;$135.693;11.474;9.196
7440;2024;Sem-26;6129 - Diaz Miron (VER);20061123;7440;20400101;VER;Activo;Mismas Tiendas;R41 Veracruz Centro;D06 SURESTE;$16.238;$10.637;$5.601;50,43%;47,65%;$6.913;557;402;$ 8.188,25;$160.342;$102.346;11.552;8.861;;;;;$7.928;$0;738;;$152.414;$102.346;10.814;8.861
7440;2024;Sem-26;6130 - Tepepan (DIF);20061130;7440;20400101;DIF;Activo;Mismas Tiendas;R24 Morelos;D08 CENTRO (CDMX,PUE,MOR,GRO);$24.757;$8.464;$16.293;46,92%;50,70%;$11.408;892;266;$ 11.616,49;$139.617;$109.986;10.337;8.224;;;;;$384;$0;24;;$139.233;$109.986;10.313;8.224
7440;2024;Sem-26;6138 - Texcoco Bravo (MEX);20080808;7440;20400101;MEX;Activo;Mismas Tiendas;R45 CDMX Centro;D08 CENTRO (CDMX,PUE,MOR,GRO);$17.476;$8.395;$9.082;48,81%;49,93%;$7.723;594;250;$ 8.529,43;$172.079;$103.792;12.058;7.491;;;;;$0;$1.449;;84;$172.079;$102.343;12.058;7.407
7440;2024;Sem-26;6139 - Actopan Centro (HID);20071117;7440;20400101;HID;Activo;Mismas Tiendas;R37 Hidalgo;D05 BAJIO;$14.440;$12.599;$1.841;48,55%;45,66%;$6.419;445;371;$ 7.009,99;$178.436;$143.040;11.989;10.022;;;;;$0;$0;;;$178.436;$143.040;11.989;10.022
7440;2024;Sem-26;6140 - Zumpango Centro (MEX);20080212;7440;20400101;MEX;Activo;Mismas Tiendas;R37 Hidalgo;D05 BAJIO;$10.307;$10.092;$215;48,76%;51,04%;$4.560;351;349;$ 5.025,18;$162.321;$111.661;12.487;9.192;;;;;$0;$0;;;$162.321;$111.661;12.487;9.192
7440;2024;Sem-26;6147 - Mercado De La Cruz (QUE);20080630;7440;20400101;QUE;Activo;Mismas Tiendas;R73 Queretaro Sur;D05 BAJIO;$14.906;$16.593;($1.687);50,13%;49,16%;$6.390;444;422;$ 7.472,98;$151.588;$140.311;10.313;9.437;;;;;$7.160;$0;593;;$144.428;$140.311;9.720;9.437
7440;2024;Sem-26;6148 - Playa Linda (VER);20080930;7440;20400101;VER;Activo;Mismas Tiendas;R41 Veracruz Centro;D06 SURESTE;$17.920;$17.151;$769;47,22%;49,67%;$8.203;563;545;$ 8.462,23;$169.306;$121.601;11.183;8.183;;;;;$6.609;$0;664;;$162.697;$121.601;10.519;8.183
7440;2024;Sem-26;6150 - Puente Cazones (VER);20080629;7440;20400101;VER;Activo;Mismas Tiendas;R40 Veracruz Norte;D06 SURESTE;$11.619;$10.550;$1.069;45,36%;53,08%;$5.536;402;320;$ 5.269,84;$166.792;$114.217;11.678;8.343;;;;;$6.289;$0;521;;$160.503;$114.217;11.157;8.343
7440;2024;Sem-26;6153 - Matehuala Centro (SLP);20080720;7440;20400101;SLP;Activo;Mismas Tiendas;R31 SLP/Zacatecas;D03 NOROESTE;$11.205;$10.494;$711;51,76%;48,98%;$4.621;387;350;$ 5.800,06;$185.861;$134.602;12.200;8.688;;;;;$11.364;$588;872;24;$174.497;$134.014;11.328;8.664
7440;2024;Sem-26;6156 - Ruiz Cortinez (VER);20080821;7440;20400101;VER;Activo;Mismas Tiendas;R40 Veracruz Norte;D06 SURESTE;$18.435;$19.957;($1.522);47,14%;43,57%;$8.454;632;632;$ 8.690,15;$207.972;$164.585;14.458;10.967;;;;;$1.940;$0;182;;$206.032;$164.585;14.276;10.967
7440;2024;Sem-26;6159 - Perote (VER);20081217;7440;20400101;VER;Activo;Mismas Tiendas;R40 Veracruz Norte;D06 SURESTE;$14.851;$13.240;$1.612;48,77%;44,19%;$6.569;461;403;$ 7.243,04;$143.376;$106.284;9.925;7.098;;;;;$0;$0;;;$143.376;$106.284;9.925;7.098
7440;2024;Sem-26;6160 - Izucar De Matamoros (PUE);20080927;7440;20400101;PUE;Activo;Mismas Tiendas;R38 Puebla;D08 CENTRO (CDMX,PUE,MOR,GRO);$15.308;$10.931;$4.377;43,40%;44,62%;$7.592;491;375;$ 6.644,20;$157.957;$134.322;10.853;9.687;;;;;$0;$18.698;;1.348;$157.957;$115.624;10.853;8.339
7440;2024;Sem-26;6163 - Huejutla (HID);20081021;7440;20400101;HID;Activo;Mismas Tiendas;R19 Tampico;D05 BAJIO;$12.865;$21.854;($8.989);46,89%;48,82%;$5.933;404;681;$ 6.032,00;$220.295;$137.080;14.135;10.033;;;;;$0;$0;;;$220.295;$137.080;14.135;10.033
7440;2024;Sem-26;6164 - Rio Verde (SLP);20081111;7440;20400101;SLP;Activo;Mismas Tiendas;R19 Tampico;D05 BAJIO;$19.104;$11.192;$7.913;49,85%;51,32%;$8.244;619;357;$ 9.523,27;$155.991;$95.889;11.386;7.530;;;;;$7.423;$0;642;;$148.568;$95.889;10.744;7.530
7440;2024;Sem-26;6167 - EJE 10 (DIF);20081028;7440;20400101;DIF;Activo;Mismas Tiendas;R45 CDMX Centro;D08 CENTRO (CDMX,PUE,MOR,GRO);$10.852;$8.000;$2.852;49,75%;50,45%;$4.694;323;276;$ 5.398,65;$176.947;$100.277;13.576;8.622;;;;;$3.563;$0;264;;$173.384;$100.277;13.312;8.622
7440;2024;Sem-26;6175 - Martinez De La Torre (VER);20140214;7440;20400101;VER;Activo;Mismas Tiendas;R40 Veracruz Norte;D06 SURESTE;$13.444;$10.614;$2.830;46,53%;50,73%;$6.248;427;348;$ 6.255,05;$165.888;$120.889;11.433;9.241;;;;;$0;$0;;;$165.888;$120.889;11.433;9.241
7440;2024;Sem-26;6176 - Xalapa Centro (VER);20140421;7440;20400101;VER;Activo;Mismas Tiendas;R40 Veracruz Norte;D06 SURESTE;$11.817;$14.394;($2.577);47,57%;50,79%;$5.369;373;426;$ 5.620,81;$163.807;$111.667;11.062;8.603;;;;;$0;$0;;;$163.807;$111.667;11.062;8.603
7440;2024;Sem-26;6177 - Chetumal (ROO);20140425;7440;20400101;ROO;Activo;Mismas Tiendas;R49 Cancun - Chetumal;D06 SURESTE;$28.790;$31.104;($2.314);45,36%;45,12%;$13.715;851;906;$ 13.059,43;$209.832;$164.448;14.875;10.487;;;;;$15.570;$680;1.315;48;$194.261;$163.767;13.560;10.439
7440;2024;Sem-26;6179 - Cardenas Centro (TAB);20141031;7440;20400101;TAB;Activo;Mismas Tiendas;R44 Tabasco;D06 SURESTE;$18.556;$16.249;$2.306;41,23%;47,58%;$9.606;614;495;$ 7.651,19;$143.715;$127.861;9.859;9.377;;;;;$4.556;$0;387;;$139.160;$127.861;9.472;9.377
7440;2024;Sem-26;6180 - Cd. Cuauhtemoc (CHH);20140806;7440;20400101;CHH;Activo;Mismas Tiendas;R20 Chihuahua;D07 NORTE;$18.531;$17.561;$970;46,67%;47,18%;$8.585;619;555;$ 8.648,42;$168.705;$126.914;11.715;9.569;;;;;$0;$5.980;;378;$168.705;$120.934;11.715;9.191
7440;2024;Sem-26;6181 - Macuspana (TAB);20140606;7440;20400101;TAB;Activo;Mismas Tiendas;R44 Tabasco;D06 SURESTE;$9.412;$4.874;$4.537;42,34%;43,02%;$4.768;336;163;$ 3.984,57;$127.504;$105.917;9.410;6.993;;;;;$4.601;$0;410;;$122.902;$105.917;9.000;6.993
7440;2024;Sem-26;6183 - Champoton (CAM);20140716;7440;20400101;CAM;Activo;Mismas Tiendas;R43 Merida-Campeche;D06 SURESTE;$16.388;$10.310;$6.079;48,43%;41,88%;$7.304;505;326;$ 7.937,39;$144.732;$102.044;11.077;8.867;;;;;$2.438;$271;230;24;$142.294;$101.772;10.847;8.843
7440;2024;Sem-26;6184 - Merida 58 (YUC);20140801;7440;20400101;YUC;Activo;Mismas Tiendas;R43 Merida-Campeche;D06 SURESTE;$10.572;$19.334;($8.762);42,40%;48,29%;$5.350;402;619;$ 4.482,20;$188.926;$128.931;13.152;9.685;;;;;$4.816;$5.926;483;456;$184.109;$123.005;12.669;9.229
7440;2024;Sem-26;6185 - Boca Del Rio (VER);20141016;7440;20400101;VER;Activo;Mismas Tiendas;R41 Veracruz Centro;D06 SURESTE;$16.126;$10.251;$5.874;47,45%;48,79%;$7.346;515;297;$ 7.651,02;$158.872;$125.778;10.515;9.202;;;;;$11.131;$0;973;;$147.741;$125.778;9.542;9.202
7440;2024;Sem-26;6186 - Villahermosa Centro Wal Exp CH (TAB);20141130;7440;20400101;TAB;Activo;Mismas Tiendas;R44 Tabasco;D06 SURESTE;$11.408;$11.964;($557);43,38%;43,66%;$5.661;418;366;$ 4.948,21;$136.203;$71.083;9.935;5.171;;;;;$1.204;$0;108;;$134.999;$71.083;9.827;5.171
7440;2024;Sem-26;6187 - Teziutlan Centro (PUE);20140726;7440;20400101;PUE;Activo;Mismas Tiendas;R40 Veracruz Norte;D06 SURESTE;$11.301;$11.486;($185);47,76%;50,96%;$5.112;351;385;$ 5.397,56;$155.312;$114.031;10.515;7.981;;;;;$0;$0;;;$155.312;$114.031;10.515;7.981
7440;2024;Sem-26;6190 - Merida 63 (YUC);20140805;7440;20400101;YUC;Activo;Mismas Tiendas;R43 Merida-Campeche;D06 SURESTE;$10.000;$10.564;($565);45,08%;50,82%;$4.792;359;340;$ 4.507,46;$149.620;$84.684;10.774;6.892;;;;;$5.107;$0;370;;$144.513;$84.684;10.404;6.892
7440;2024;Sem-26;6191 - Paseo Montejo (YUC);20140720;7440;20400101;YUC;Activo;Mismas Tiendas;R70 Yucatan;D06 SURESTE;$19.691;$19.975;($284);49,33%;51,48%;$8.599;656;652;$ 9.714,40;$148.919;$93.087;9.191;7.322;;;;;$3.551;$1.188;316;72;$145.368;$91.899;8.875;7.250
7440;2024;Sem-26;6192 - Valladolid Centro (YUC);20141025;7440;20400101;YUC;Activo;Mismas Tiendas;R70 Yucatan;D06 SURESTE;$25.061;$20.340;$4.721;47,60%;50,78%;$11.377;766;599;$ 11.929,30;$186.899;$156.668;12.909;10.648;;;;;$3.089;$0;328;;$183.809;$156.668;12.581;10.648
7440;2024;Sem-26;6193 - Parral Centro (CHH);20141130;7440;20400101;CHH;Activo;Mismas Tiendas;R51 Chihuahua Sur;D07 NORTE;$9.444;$10.063;($620);46,82%;48,63%;$4.361;285;310;$ 4.421,31;$165.722;$105.062;11.885;7.571;;;;;$15.025;$3.650;1.301;180;$150.698;$101.412;10.584;7.391
7440;2024;Sem-26;6195 - Cd. Delicias Centro (CHH);20140821;7440;20400101;CHH;Activo;Mismas Tiendas;R51 Chihuahua Sur;D07 NORTE;$11.272;$13.280;($2.008);43,61%;49,41%;$5.567;369;411;$ 4.915,15;$169.004;$126.684;11.725;8.727;;;;;$7.361;$1.183;723;90;$161.642;$125.502;11.002;8.637
7440;2024;Sem-26;6196 - Plaza Huinala (NLE);20231116;7440;20210228;NLE;Activo;NA;R75 Monterrey Lindavista;D04 NORESTE;$20.054;;$20.054;47,25%;-7,00%;$9.175;738;;$ 9.475,26;$148.657;;9.195;;;;;;$2.740;;206;;$145.918;;8.989;
7440;2024;Sem-26;6200 - Orizaba Centro (VER);20141122;7440;20400101;VER;Activo;Mismas Tiendas;R41 Veracruz Centro;D06 SURESTE;$18.135;$11.181;$6.955;44,45%;48,52%;$8.804;618;352;$ 8.061,73;$158.943;$107.835;11.230;7.751;;;;;$7.943;$0;669;;$151.001;$107.835;10.561;7.751
7440;2024;Sem-26;6204 - Tuxpan (VER);20231019;7440;20400101;VER;Activo;NA;R40 Veracruz Norte;D06 SURESTE;$24.184;;$24.184;46,27%;-7,00%;$11.301;799;;$ 11.190,00;$151.939;;10.568;;;;;;$7.106;;744;;$144.833;;9.824;
7440;2024;Sem-26;6206 - Tehuacan Centro (PUE);20151015;7440;20400101;PUE;Activo;Mismas Tiendas;R38 Puebla;D08 CENTRO (CDMX,PUE,MOR,GRO);$9.015;$7.836;$1.179;47,14%;47,72%;$4.134;296;277;$ 4.249,74;$163.362;$111.062;11.135;7.682;;;;;$5.592;$0;446;;$157.771;$111.062;10.689;7.682
7440;2024;Sem-26;6213 - Puerto Progreso (YUC);20160412;7440;20400101;YUC;Activo;Mismas Tiendas;R70 Yucatan;D06 SURESTE;$14.341;$4.850;$9.491;41,03%;52,14%;$7.453;585;150;$ 5.883,99;$129.928;$67.373;10.141;5.796;;;;;$4.504;$0;446;;$125.424;$67.373;9.695;5.796
7440;2024;Sem-26;6214 - Las Aguilas (DIF);20230926;7440;20210517;DIF;Activo;NA;R71 CDMX Poniente;D08 CENTRO (CDMX,PUE,MOR,GRO);$11.524;;$11.524;51,55%;-7,00%;$4.777;411;;$ 5.940,26;$105.529;;6.960;;;;;;$0;;;;$105.529;;6.960;
7440;2024;Sem-26;6218 - Uman (YUC);20180517;7440;20400101;YUC;Activo;Mismas Tiendas;R70 Yucatan;D06 SURESTE;$21.680;$15.201;$6.479;48,27%;50,87%;$9.698;699;465;$ 10.464,25;$149.383;$127.428;10.519;9.164;;;;;$4.657;$1.608;400;72;$144.726;$125.821;10.119;9.092
7440;2024;Sem-26;6219 - Zitacuaro Centro (MIC);20160805;7440;20400101;MIC;Activo;Mismas Tiendas;R16 Michoacan;D05 BAJIO;$9.323;$7.673;$1.649;47,11%;48,17%;$4.279;277;260;$ 4.391,56;$125.759;$58.021;9.691;5.137;;;;;$0;$0;;;$125.759;$58.021;9.691;5.137
7440;2024;Sem-26;6226 - Plaza Patio Acapulco (GRO);20160827;7440;20400101;GRO;Activo;Mismas Tiendas;R26 Guerrero;D08 CENTRO (CDMX,PUE,MOR,GRO);$19.656;$10.270;$9.385;49,10%;47,38%;$8.629;644;335;$ 9.651,07;$133.196;$157.333;9.216;10.460;;;;;$14.906;$0;1.210;;$118.290;$157.333;8.006;10.460
